Date & Time (EST),Candle Open,Candle Close,Close RSI,Bull Entry,Bull P&L,Bear Entry,Bear P&L
2025-07-22 14:10:00 EST,6312.50,6312.92,63.1398,,,,
2025-07-22 14:15:00 EST,6312.95,6310.99,55.3281,,,,
2025-07-22 14:20:00 EST,6311.02,6312.31,59.2109,,,,
2025-07-22 14:25:00 EST,6312.33,6312.97,61.1123,,,,
2025-07-22 14:30:00 EST,6312.94,6312.78,60.2034,,,,
2025-07-22 14:35:00 EST,6312.81,6312.88,60.5508,,,,
2025-07-22 14:40:00 EST,6312.91,6314.98,67.2952,,,,
2025-07-22 14:45:00 EST,6315.04,6313.74,60.4320,,,,
2025-07-22 14:50:00 EST,6313.74,6314.07,61.6044,,,,
2025-07-22 14:55:00 EST,6314.04,6310.96,46.8781,,,,
2025-07-22 15:00:00 EST,6310.99,6309.13,40.4734,,,,
2025-07-23 08:35:00 EST,6326.90,6332.57,79.9488,,,,
2025-07-23 08:40:00 EST,6332.40,6334.62,81.1769,,,,
2025-07-23 08:45:00 EST,6334.72,6327.55,65.5897,,,,
2025-07-23 08:50:00 EST,6327.52,6323.25,57.9731,,,,
2025-07-23 08:55:00 EST,6323.32,6323.43,58.2017,,,,
2025-07-23 09:00:00 EST,6323.48,6320.49,52.9135,,,,
2025-07-23 09:05:00 EST,6320.62,6320.83,53.4636,,,,
2025-07-23 09:10:00 EST,6320.83,6324.72,59.5468,,,,
2025-07-23 09:15:00 EST,6324.50,6320.27,50.9718,,,,
2025-07-23 09:20:00 EST,6320.21,6323.27,55.7993,,,,
2025-07-23 09:25:00 EST,6323.35,6324.94,58.3665,,,,
2025-07-23 09:30:00 EST,6324.97,6327.33,61.9268,,,,
2025-07-23 09:35:00 EST,6327.39,6322.32,51.5341,,,,
2025-07-23 09:40:00 EST,6322.16,6324.00,54.4198,,,,
2025-07-23 09:45:00 EST,6323.90,6324.03,54.4742,,,,
2025-07-23 09:50:00 EST,6323.99,6324.00,54.4011,,,,
2025-07-23 09:55:00 EST,6324.02,6326.85,60.1217,,,,
2025-07-23 10:00:00 EST,6326.82,6327.45,61.2724,,,,
2025-07-23 10:05:00 EST,6327.42,6326.57,58.4877,,,,
2025-07-23 10:10:00 EST,6326.49,6327.36,60.3095,,,,
2025-07-23 10:15:00 EST,6327.39,6324.87,52.1883,,,,
2025-07-23 10:20:00 EST,6324.86,6325.53,54.0340,,,,
2025-07-23 10:25:00 EST,6325.45,6327.73,59.8468,,,,
2025-07-23 10:30:00 EST,6327.60,6328.53,61.8219,,,,
2025-07-23 10:35:00 EST,6328.56,6328.38,61.1870,,,,
2025-07-23 10:40:00 EST,6328.31,6326.93,55.0403,,,,
2025-07-23 10:45:00 EST,6327.03,6327.11,55.6624,,,,
2025-07-23 10:50:00 EST,6327.07,6329.71,63.8008,,,,
2025-07-23 10:55:00 EST,6329.72,6338.16,78.3385,,,Bear Entry,21.75
2025-07-23 11:00:00 EST,6338.34,6341.49,81.6123,,,Bear Entry,18.42
2025-07-23 11:05:00 EST,6341.38,6345.64,84.8274,,,Bear Entry,14.27
2025-07-23 11:10:00 EST,6345.72,6344.04,78.8477,,,Bear Entry,15.87
2025-07-23 11:15:00 EST,6344.06,6339.65,64.7573,,,,
2025-07-23 11:20:00 EST,6339.68,6340.87,66.6221,,,,
2025-07-23 11:25:00 EST,6340.82,6337.17,56.4337,,,,
2025-07-23 11:30:00 EST,6337.16,6337.22,56.5347,,,,
2025-07-23 11:35:00 EST,6337.24,6334.55,49.6204,,,,
2025-07-23 11:40:00 EST,6334.63,6337.40,56.0719,,,,
2025-07-23 11:45:00 EST,6337.48,6339.94,61.0704,,,,
2025-07-23 11:50:00 EST,6339.88,6339.08,58.5334,,,,
2025-07-23 11:55:00 EST,6339.07,6338.23,55.9491,,,,
2025-07-23 12:00:00 EST,6338.23,6339.04,57.9399,,,,
2025-07-23 12:05:00 EST,6339.06,6342.04,64.6050,,,,
2025-07-23 12:10:00 EST,6342.00,6340.74,59.9720,,,,
2025-07-23 12:15:00 EST,6340.66,6337.53,50.0097,,,,
2025-07-23 12:20:00 EST,6337.55,6338.31,52.1811,,,,
2025-07-23 12:25:00 EST,6338.31,6341.81,60.7810,,,,
2025-07-23 12:30:00 EST,6341.77,6341.62,60.1207,,,,
2025-07-23 12:35:00 EST,6341.62,6343.00,63.3721,,,,
2025-07-23 12:40:00 EST,6343.08,6344.19,66.0569,,,,
2025-07-23 12:45:00 EST,6344.19,6347.72,72.7278,,,Bear Entry,12.19
2025-07-23 12:50:00 EST,6347.75,6348.28,73.6520,,,Bear Entry,11.63
2025-07-23 12:55:00 EST,6348.31,6345.60,62.2879,,,,
2025-07-23 13:00:00 EST,6345.61,6345.51,61.9269,,,,
2025-07-23 13:05:00 EST,6345.48,6348.86,69.3622,,,Bear Entry,11.05
2025-07-23 13:10:00 EST,6348.81,6350.28,71.9724,,,Bear Entry,9.63
2025-07-23 13:15:00 EST,6350.26,6353.11,76.4673,,,Bear Entry,6.80
2025-07-23 13:20:00 EST,6353.27,6352.15,72.0572,,,Bear Entry,7.76
2025-07-23 13:25:00 EST,6352.19,6354.63,76.0684,,,Bear Entry,5.28
2025-07-23 13:30:00 EST,6354.66,6353.22,69.6713,,,Bear Entry,6.69
2025-07-23 13:35:00 EST,6353.18,6352.69,67.2787,,,,
2025-07-23 13:40:00 EST,6352.75,6353.53,69.1667,,,Bear Entry,6.38
2025-07-23 13:45:00 EST,6353.46,6354.53,71.3784,,,Bear Entry,5.38
2025-07-23 13:50:00 EST,6354.53,6354.93,72.2734,,,Bear Entry,4.98
2025-07-23 13:55:00 EST,6354.94,6354.21,67.9695,,,,
2025-07-23 14:00:00 EST,6354.23,6353.10,61.6066,,,,
2025-07-23 14:05:00 EST,6353.10,6352.55,58.5512,,,,
2025-07-23 14:10:00 EST,6352.44,6352.87,59.8544,,,,
2025-07-23 14:15:00 EST,6352.87,6352.29,56.2482,,,,
2025-07-23 14:20:00 EST,6352.31,6352.54,57.4902,,,,
2025-07-23 14:25:00 EST,6352.57,6353.00,59.8494,,,,
2025-07-23 14:30:00 EST,6353.05,6353.99,64.6055,,,,
2025-07-23 14:35:00 EST,6354.03,6352.32,52.7479,,,,
2025-07-23 14:40:00 EST,6352.27,6352.24,52.2313,,,,
2025-07-23 14:45:00 EST,6352.28,6350.53,42.2746,,,,
2025-07-23 14:50:00 EST,6350.46,6352.84,55.2413,,,,
2025-07-23 14:55:00 EST,6352.82,6354.92,63.5380,,,,
2025-07-23 15:00:00 EST,6354.83,6359.91,75.6967,,,Bear Entry,0.00
2025-07-24 08:35:00 EST,6368.60,6368.79,85.4261,,,,
2025-07-24 08:40:00 EST,6368.26,6363.26,66.7147,,,,
2025-07-24 08:45:00 EST,6363.36,6367.12,71.5996,,,Bear Entry,-3.10
2025-07-24 08:50:00 EST,6367.15,6372.81,77.1586,,,Bear Entry,-8.79
2025-07-24 08:55:00 EST,6372.94,6367.26,63.5161,,,,
2025-07-24 09:00:00 EST,6367.38,6372.22,69.0228,,,Bear Entry,-8.20
2025-07-24 09:05:00 EST,6372.32,6370.51,65.2056,,,,
2025-07-24 09:10:00 EST,6370.60,6368.41,60.5772,,,,
2025-07-24 09:15:00 EST,6368.45,6363.52,51.0791,,,,
2025-07-24 09:20:00 EST,6363.42,6366.42,55.7120,,,,
2025-07-24 09:25:00 EST,6366.47,6367.21,56.9611,,,,
2025-07-24 09:30:00 EST,6367.09,6368.89,59.6817,,,,
2025-07-24 09:35:00 EST,6369.01,6369.19,60.1872,,,,
2025-07-24 09:40:00 EST,6369.24,6371.62,64.2699,,,,
2025-07-24 09:45:00 EST,6371.70,6372.31,65.4033,,,,
2025-07-24 09:50:00 EST,6372.34,6374.62,69.0953,,,Bear Entry,-10.60
2025-07-24 09:55:00 EST,6374.68,6376.10,71.3026,,,Bear Entry,-12.08
2025-07-24 10:00:00 EST,6376.15,6375.18,67.9106,,,,
2025-07-24 10:05:00 EST,6375.22,6377.34,71.4926,,,Bear Entry,-13.32
2025-07-24 10:10:00 EST,6377.32,6377.48,71.7228,,,Bear Entry,-13.46
2025-07-24 10:15:00 EST,6377.52,6378.78,73.9223,,,Bear Entry,-14.76
2025-07-24 10:20:00 EST,6378.75,6375.94,62.0588,,,,
2025-07-24 10:25:00 EST,6376.04,6376.72,63.8513,,,,
2025-07-24 10:30:00 EST,6376.77,6375.46,58.8027,,,,
2025-07-24 10:35:00 EST,6375.51,6374.19,53.9644,,,,
2025-07-24 10:40:00 EST,6374.02,6375.26,57.2949,,,,
2025-07-24 10:45:00 EST,6375.14,6374.60,54.5560,,,,
2025-07-24 10:50:00 EST,6374.68,6375.63,58.0747,,,,
2025-07-24 10:55:00 EST,6375.61,6376.58,61.1925,,,,
2025-07-24 11:00:00 EST,6376.70,6375.63,56.4683,,,,
2025-07-24 11:05:00 EST,6375.64,6372.56,44.0926,,,,
2025-07-24 11:10:00 EST,6372.54,6371.12,39.5219,,,,
2025-07-24 11:15:00 EST,6371.07,6368.72,33.0903,,,,
2025-07-24 11:20:00 EST,6368.60,6369.82,38.2701,,,,
2025-07-24 11:25:00 EST,6369.74,6368.30,34.1592,,,,
2025-07-24 11:30:00 EST,6368.31,6366.15,29.1727,,,,
2025-07-24 11:35:00 EST,6366.17,6365.88,28.5832,,,,
2025-07-24 11:40:00 EST,6365.96,6368.94,43.2136,,,,
2025-07-24 11:45:00 EST,6368.93,6369.65,46.0961,,,,
2025-07-24 11:50:00 EST,6369.69,6368.38,41.8239,,,,
2025-07-24 11:55:00 EST,6368.28,6369.78,47.8212,,,,
2025-07-24 12:00:00 EST,6369.73,6369.33,46.1026,,,,
2025-07-24 12:05:00 EST,6369.34,6370.53,51.3479,,,,
2025-07-24 12:10:00 EST,6370.68,6374.31,63.8242,,,,
2025-07-24 12:15:00 EST,6374.37,6378.44,72.4942,,,Bear Entry,-14.42
2025-07-24 12:20:00 EST,6378.46,6377.78,69.4996,,,Bear Entry,-13.76
2025-07-24 12:25:00 EST,6377.81,6377.00,65.8814,,,,
2025-07-24 12:30:00 EST,6377.05,6373.97,53.6706,,,,
2025-07-24 12:35:00 EST,6373.99,6375.68,58.5484,,,,
2025-07-24 12:40:00 EST,6375.58,6374.80,55.1846,,,,
2025-07-24 12:45:00 EST,6374.84,6373.28,49.6424,,,,
2025-07-24 12:50:00 EST,6373.27,6374.34,53.3204,,,,
2025-07-24 12:55:00 EST,6374.34,6374.93,55.3619,,,,
2025-07-24 13:00:00 EST,6374.90,6372.97,47.5844,,,,
2025-07-24 13:05:00 EST,6372.95,6377.27,61.0794,,,,
2025-07-24 13:10:00 EST,6377.21,6378.03,62.9748,,,,
2025-07-24 13:15:00 EST,6378.06,6378.72,64.7292,,,,
2025-07-24 13:20:00 EST,6378.66,6378.75,64.8108,,,,
2025-07-24 13:25:00 EST,6378.77,6377.05,56.4843,,,,
2025-07-24 13:30:00 EST,6377.09,6377.63,58.5293,,,,
2025-07-24 13:35:00 EST,6377.64,6376.89,54.8308,,,,
2025-07-24 13:40:00 EST,6376.96,6374.90,46.0310,,,,
2025-07-24 13:45:00 EST,6375.04,6374.20,43.2821,,,,
2025-07-24 13:50:00 EST,6374.25,6371.63,34.7186,,,,
2025-07-24 13:55:00 EST,6371.63,6370.79,32.3640,,,,
2025-07-24 14:00:00 EST,6370.86,6372.67,42.2288,,,,
2025-07-24 14:05:00 EST,6372.65,6373.82,47.4984,,,,
2025-07-24 14:10:00 EST,6373.82,6373.30,45.3922,,,,
2025-07-24 14:15:00 EST,6373.29,6374.55,51.2394,,,,
2025-07-24 14:20:00 EST,6374.54,6375.63,55.8360,,,,
2025-07-24 14:25:00 EST,6375.59,6377.15,61.5717,,,,
2025-07-24 14:30:00 EST,6377.15,6375.06,51.2714,,,,
2025-07-24 14:35:00 EST,6374.99,6375.02,51.0874,,,,
2025-07-24 14:40:00 EST,6374.92,6372.44,40.5318,,,,
2025-07-24 14:45:00 EST,6372.49,6371.06,36.0497,,,,
2025-07-24 14:50:00 EST,6371.00,6369.50,31.6051,Bull Entry,-5.48,,
2025-07-24 14:55:00 EST,6369.50,6369.71,32.8587,,,,
2025-07-24 15:00:00 EST,6369.50,6364.02,21.0806,Bull Entry,0.00,,
2025-07-25 08:35:00 EST,6370.01,6372.76,51.2666,,,,
2025-07-25 08:40:00 EST,6372.65,6373.08,52.0224,,,,
2025-07-25 08:45:00 EST,6373.12,6374.13,54.6207,,,,
2025-07-25 08:50:00 EST,6374.01,6373.97,54.1182,,,,
2025-07-25 08:55:00 EST,6374.05,6374.91,56.7478,,,,
2025-07-25 09:00:00 EST,6374.97,6372.79,49.5436,,,,
2025-07-25 09:05:00 EST,6372.99,6370.22,42.2318,,,,
2025-07-25 09:10:00 EST,6370.14,6372.47,49.5632,,,,
2025-07-25 09:15:00 EST,6372.45,6373.80,53.4885,,,,
2025-07-25 09:20:00 EST,6373.77,6376.03,59.4425,,,,
2025-07-25 09:25:00 EST,6375.99,6373.26,50.4226,,,,
2025-07-25 09:30:00 EST,6373.25,6375.25,55.8386,,,,
2025-07-25 09:35:00 EST,6375.29,6376.75,59.5827,,,,
2025-07-25 09:40:00 EST,6376.28,6377.51,61.4458,,,,
2025-07-25 09:45:00 EST,6377.59,6379.62,66.2982,,,,
2025-07-25 09:50:00 EST,6379.59,6379.95,67.0284,,,,
2025-07-25 09:55:00 EST,6379.94,6379.34,64.1387,,,,
2025-07-25 10:00:00 EST,6379.30,6378.36,59.5024,,,,
2025-07-25 10:05:00 EST,6378.37,6378.57,60.1961,,,,
2025-07-25 10:10:00 EST,6378.60,6377.51,54.8604,,,,
2025-07-25 10:15:00 EST,6377.50,6379.25,61.2099,,,,
2025-07-25 10:20:00 EST,6379.25,6379.82,63.1216,,,,
2025-07-25 10:25:00 EST,6379.86,6380.02,63.8254,,,,
2025-07-25 10:30:00 EST,6379.95,6380.72,66.3536,,,,
2025-07-25 10:35:00 EST,6380.71,6379.65,59.2346,,,,
2025-07-25 10:40:00 EST,6379.60,6378.88,54.5007,,,,
2025-07-25 10:45:00 EST,6378.87,6377.01,44.7333,,,,
2025-07-25 10:50:00 EST,6376.93,6378.66,53.0802,,,,
2025-07-25 10:55:00 EST,6378.67,6379.59,57.1809,,,,
2025-07-25 11:00:00 EST,6379.54,6379.71,57.7173,,,,
2025-07-25 11:05:00 EST,6379.67,6379.23,54.6372,,,,
2025-07-25 11:10:00 EST,6379.26,6381.07,63.1239,,,,
2025-07-25 11:15:00 EST,6381.03,6384.13,72.6848,,,,
2025-07-25 11:20:00 EST,6384.16,6383.64,69.4414,,,,
2025-07-25 11:25:00 EST,6383.52,6386.03,75.4521,,,,
2025-07-25 11:30:00 EST,6386.02,6388.17,79.5116,,,,
2025-07-25 11:35:00 EST,6388.14,6387.59,75.6949,,,,
2025-07-25 11:40:00 EST,6387.57,6387.33,73.9058,,,,
2025-07-25 11:45:00 EST,6387.30,6387.74,74.9559,,,,
2025-07-25 11:50:00 EST,6387.77,6387.81,75.1480,,,,
2025-07-25 11:55:00 EST,6387.81,6389.00,78.3273,,,,
2025-07-25 12:00:00 EST,6389.02,6388.68,75.4089,,,,
2025-07-25 12:05:00 EST,6388.72,6388.84,75.9137,,,,
2025-07-25 12:10:00 EST,6388.79,6389.05,76.6223,,,,
2025-07-25 12:15:00 EST,6389.08,6390.48,80.9219,,,,
2025-07-25 12:20:00 EST,6390.46,6387.82,58.4323,,,,
2025-07-25 12:25:00 EST,6387.82,6389.68,65.8897,,,,
2025-07-25 12:30:00 EST,6389.69,6390.80,69.5859,,,Bear Entry,-1.21
2025-07-25 12:35:00 EST,6390.78,6393.38,76.2542,,,Bear Entry,-3.79
2025-07-25 12:40:00 EST,6393.40,6392.84,72.5108,,,Bear Entry,-3.25
2025-07-25 12:45:00 EST,6392.79,6392.35,69.0504,,,Bear Entry,-2.76
2025-07-25 12:50:00 EST,6392.36,6393.10,71.4006,,,Bear Entry,-3.51
2025-07-25 12:55:00 EST,6393.00,6391.74,61.8236,,,,
2025-07-25 13:00:00 EST,6391.72,6391.74,61.8236,,,,
2025-07-25 13:05:00 EST,6391.72,6391.28,58.4665,,,,
2025-07-25 13:10:00 EST,6391.19,6392.03,62.2285,,,,
2025-07-25 13:15:00 EST,6392.03,6394.05,70.3626,,,Bear Entry,-4.46
2025-07-25 13:20:00 EST,6394.10,6394.23,70.9889,,,Bear Entry,-4.64
2025-07-25 13:25:00 EST,6394.26,6394.22,70.8953,,,Bear Entry,-4.63
2025-07-25 13:30:00 EST,6394.31,6393.47,63.7954,,,,
2025-07-25 13:35:00 EST,6393.52,6393.84,65.7017,,,,
2025-07-25 13:40:00 EST,6393.89,6394.09,67.0217,,,,
2025-07-25 13:45:00 EST,6394.06,6394.45,68.9570,,,Bear Entry,-4.86
2025-07-25 13:50:00 EST,6394.41,6394.49,69.1831,,,Bear Entry,-4.90
2025-07-25 13:55:00 EST,6394.48,6393.28,55.4429,,,,
2025-07-25 14:00:00 EST,6393.26,6391.93,44.3798,,,,
2025-07-25 14:05:00 EST,6391.96,6392.54,49.5020,,,,
2025-07-25 14:10:00 EST,6392.62,6392.66,50.5106,,,,
2025-07-25 14:15:00 EST,6392.69,6394.15,61.3065,,,,
2025-07-25 14:20:00 EST,6394.19,6395.42,68.0002,,,Bear Entry,-5.83
2025-07-25 14:25:00 EST,6395.34,6393.65,53.4914,,,,
2025-07-25 14:30:00 EST,6393.72,6393.41,51.8052,,,,
2025-07-25 14:35:00 EST,6393.38,6392.96,48.5755,,,,
2025-07-25 14:40:00 EST,6392.89,6394.00,55.7485,,,,
2025-07-25 14:45:00 EST,6394.03,6392.89,47.7509,,,,
2025-07-25 14:50:00 EST,6392.89,6392.92,47.9779,,,,
2025-07-25 14:55:00 EST,6392.91,6388.87,28.9096,,,,
2025-07-25 15:00:00 EST,6388.80,6389.59,34.1443,,,,
2025-07-28 08:35:00 EST,6397.69,6396.26,62.7389,,,,
2025-07-28 08:40:00 EST,6396.26,6394.31,54.8989,,,,
2025-07-28 08:45:00 EST,6394.39,6394.68,56.0707,,,,
2025-07-28 08:50:00 EST,6394.63,6393.21,50.2369,,,,
2025-07-28 08:55:00 EST,6393.37,6393.86,52.6857,,,,
2025-07-28 09:00:00 EST,6393.53,6396.27,60.7436,,,,
2025-07-28 09:05:00 EST,6395.50,6396.75,62.1865,,,,
2025-07-28 09:10:00 EST,6396.89,6399.32,69.0410,,,,
2025-07-28 09:15:00 EST,6399.33,6400.16,70.9756,,,,
2025-07-28 09:20:00 EST,6400.17,6398.71,63.2947,,,,
2025-07-28 09:25:00 EST,6398.88,6395.25,49.0463,,,,
2025-07-28 09:30:00 EST,6395.23,6398.09,57.8153,,,,
2025-07-28 09:35:00 EST,6397.99,6396.96,53.6800,,,,
2025-07-28 09:40:00 EST,6396.99,6397.84,56.4114,,,,
2025-07-28 09:45:00 EST,6397.79,6398.65,58.9199,,,,
2025-07-28 09:50:00 EST,6398.73,6397.62,54.4382,,,,
2025-07-28 09:55:00 EST,6397.59,6393.75,41.1937,,,,
2025-07-28 10:00:00 EST,6393.70,6394.67,44.7863,,,,
2025-07-28 10:05:00 EST,6394.62,6393.50,41.1864,,,,
2025-07-28 10:10:00 EST,6393.67,6394.70,46.1781,,,,
2025-07-28 10:15:00 EST,6394.77,6394.17,44.3095,,,,
2025-07-28 10:20:00 EST,6394.17,6387.33,27.9114,,,,
2025-07-28 10:25:00 EST,6387.35,6389.65,36.8317,,,,
2025-07-28 10:30:00 EST,6389.63,6391.09,41.8557,,,,
2025-07-28 10:35:00 EST,6391.13,6392.04,45.0966,,,,
2025-07-28 10:40:00 EST,6391.97,6392.51,46.7486,,,,
2025-07-28 10:45:00 EST,6392.48,6393.18,49.2000,,,,
2025-07-28 10:50:00 EST,6393.23,6393.66,51.0173,,,,
2025-07-28 10:55:00 EST,6393.64,6395.50,57.5642,,,,
2025-07-28 11:00:00 EST,6395.51,6394.41,52.8561,,,,
2025-07-28 11:05:00 EST,6394.30,6393.87,50.5517,,,,
2025-07-28 11:10:00 EST,6393.88,6391.29,40.9546,,,,
2025-07-28 11:15:00 EST,6391.30,6393.02,48.3514,,,,
2025-07-28 11:20:00 EST,6393.02,6394.34,53.3660,,,,
2025-07-28 11:25:00 EST,6394.42,6394.78,55.0042,,,,
2025-07-28 11:30:00 EST,6394.76,6394.26,52.5498,,,,
2025-07-28 11:35:00 EST,6394.32,6392.32,44.2604,,,,
2025-07-28 11:40:00 EST,6392.32,6391.41,40.8592,,,,
2025-07-28 11:45:00 EST,6391.46,6391.83,43.1284,,,,
2025-07-28 11:50:00 EST,6391.90,6389.26,34.1170,,,,
2025-07-28 11:55:00 EST,6389.28,6388.45,31.7637,Bull Entry,1.13,,
2025-07-28 12:00:00 EST,6388.47,6389.16,36.1094,,,,
2025-07-28 12:05:00 EST,6389.16,6390.91,45.6987,,,,
2025-07-28 12:10:00 EST,6390.91,6389.96,41.8616,,,,
2025-07-28 12:15:00 EST,6389.95,6390.29,43.7087,,,,
2025-07-28 12:20:00 EST,6390.35,6384.72,27.2621,Bull Entry,4.86,,
2025-07-28 12:25:00 EST,6384.59,6382.98,24.0781,Bull Entry,6.60,,
2025-07-28 12:30:00 EST,6382.99,6383.25,25.5951,Bull Entry,6.33,,
2025-07-28 12:35:00 EST,6383.13,6385.89,39.0019,,,,
2025-07-28 12:40:00 EST,6385.86,6385.77,38.6459,,,,
2025-07-28 12:45:00 EST,6385.72,6386.94,44.2308,,,,
2025-07-28 12:50:00 EST,6386.97,6384.81,37.2805,,,,
2025-07-28 12:55:00 EST,6384.69,6383.12,32.6947,,,,
2025-07-28 13:00:00 EST,6383.18,6381.23,28.3129,Bull Entry,8.35,,
2025-07-28 13:05:00 EST,6381.19,6379.42,24.7406,Bull Entry,10.16,,
2025-07-28 13:10:00 EST,6379.40,6377.93,22.1521,Bull Entry,11.65,,
2025-07-28 13:15:00 EST,6377.89,6379.75,31.9375,Bull Entry,9.83,,
2025-07-28 13:20:00 EST,6379.74,6379.35,30.9748,Bull Entry,10.23,,
2025-07-28 13:25:00 EST,6379.36,6377.66,27.0932,Bull Entry,11.92,,
2025-07-28 13:30:00 EST,6377.70,6380.11,39.4653,,,,
2025-07-28 13:35:00 EST,6380.08,6379.33,37.2041,,,,
2025-07-28 13:40:00 EST,6379.36,6380.41,42.3495,,,,
2025-07-28 13:45:00 EST,6380.37,6379.90,40.5829,,,,
2025-07-28 13:50:00 EST,6379.93,6380.69,44.6094,,,,
2025-07-28 13:55:00 EST,6380.69,6381.81,50.0122,,,,
2025-07-28 14:00:00 EST,6381.80,6380.52,44.4005,,,,
2025-07-28 14:05:00 EST,6380.58,6379.57,40.6240,,,,
2025-07-28 14:10:00 EST,6379.61,6378.33,36.1135,,,,
2025-07-28 14:15:00 EST,6378.30,6379.57,43.2074,,,,
2025-07-28 14:20:00 EST,6379.57,6379.31,42.1046,,,,
2025-07-28 14:25:00 EST,6379.33,6380.49,48.7796,,,,
2025-07-28 14:30:00 EST,6380.48,6380.40,48.3018,,,,
2025-07-28 14:35:00 EST,6380.41,6378.91,40.8489,,,,
2025-07-28 14:40:00 EST,6379.03,6379.87,46.7989,,,,
2025-07-28 14:45:00 EST,6380.03,6382.67,60.0011,,,,
2025-07-28 14:50:00 EST,6382.72,6384.28,65.5338,,,,
2025-07-28 14:55:00 EST,6384.21,6386.78,72.2412,,,Bear Entry,2.80
2025-07-28 15:00:00 EST,6386.75,6389.58,77.7075,,,Bear Entry,0.00
2025-07-29 08:35:00 EST,6405.62,6403.01,89.1919,,,,
2025-07-29 08:40:00 EST,6402.53,6405.73,90.3273,,,,
2025-07-29 08:45:00 EST,6405.74,6400.86,74.5523,,,,
2025-07-29 08:50:00 EST,6400.78,6396.89,64.2602,,,,
2025-07-29 08:55:00 EST,6396.82,6398.67,66.5869,,,,
2025-07-29 09:00:00 EST,6398.91,6400.71,69.1743,,,Bear Entry,-29.08
2025-07-29 09:05:00 EST,6400.48,6397.53,60.9036,,,,
2025-07-29 09:10:00 EST,6397.88,6398.05,61.7450,,,,
2025-07-29 09:15:00 EST,6398.03,6399.66,64.4128,,,,
2025-07-29 09:20:00 EST,6399.64,6399.58,64.1627,,,,
2025-07-29 09:25:00 EST,6399.81,6397.98,59.0071,,,,
2025-07-29 09:30:00 EST,6398.04,6397.24,56.6392,,,,
2025-07-29 09:35:00 EST,6397.36,6394.89,49.5371,,,,
2025-07-29 09:40:00 EST,6394.92,6395.43,51.1215,,,,
2025-07-29 09:45:00 EST,6395.36,6392.69,43.3517,,,,
2025-07-29 09:50:00 EST,6392.42,6391.95,41.4382,,,,
2025-07-29 09:55:00 EST,6391.98,6387.24,31.4864,,,,
2025-07-29 10:00:00 EST,6387.16,6387.10,31.2356,,,,
2025-07-29 10:05:00 EST,6387.34,6385.90,29.0072,,,,
2025-07-29 10:10:00 EST,6385.78,6384.72,26.8853,,,,
2025-07-29 10:15:00 EST,6384.69,6383.99,25.5829,,,,
2025-07-29 10:20:00 EST,6384.01,6381.74,21.9036,,,,
2025-07-29 10:25:00 EST,6381.87,6379.36,18.7028,,,,
2025-07-29 10:30:00 EST,6379.33,6372.86,12.9074,,,,
2025-07-29 10:35:00 EST,6372.70,6376.13,25.9021,,,,
2025-07-29 10:40:00 EST,6375.87,6373.23,22.5459,,,,
2025-07-29 10:45:00 EST,6373.16,6371.40,20.6466,,,,
2025-07-29 10:50:00 EST,6371.35,6378.74,42.5020,,,,
2025-07-29 10:55:00 EST,6378.71,6381.30,48.1096,,,,
2025-07-29 11:00:00 EST,6381.43,6379.45,44.5753,,,,
2025-07-29 11:05:00 EST,6379.45,6379.86,45.5722,,,,
2025-07-29 11:10:00 EST,6379.88,6377.79,41.3480,,,,
2025-07-29 11:15:00 EST,6377.79,6376.38,38.6058,,,,
2025-07-29 11:20:00 EST,6376.35,6377.57,42.2427,,,,
2025-07-29 11:25:00 EST,6377.51,6376.20,39.2326,,,,
2025-07-29 11:30:00 EST,6376.20,6376.32,39.6563,,,,
2025-07-29 11:35:00 EST,6376.32,6375.34,37.2688,,,,
2025-07-29 11:40:00 EST,6375.26,6371.72,29.8106,Bull Entry,-0.09,,
2025-07-29 11:45:00 EST,6371.71,6377.14,47.5055,,,,
2025-07-29 11:50:00 EST,6377.13,6376.00,44.8312,,,,
2025-07-29 11:55:00 EST,6376.03,6378.53,51.6297,,,,
2025-07-29 12:00:00 EST,6378.56,6382.36,60.0203,,,,
2025-07-29 12:05:00 EST,6382.43,6384.94,64.6654,,,,
2025-07-29 12:10:00 EST,6384.80,6383.73,60.9303,,,,
2025-07-29 12:15:00 EST,6383.70,6385.01,63.4432,,,,
2025-07-29 12:20:00 EST,6385.01,6384.28,60.9289,,,,
2025-07-29 12:25:00 EST,6384.22,6382.84,56.0034,,,,
2025-07-29 12:30:00 EST,6382.87,6382.46,54.6909,,,,
2025-07-29 12:35:00 EST,6382.47,6381.96,52.8571,,,,
2025-07-29 12:40:00 EST,6382.07,6377.31,39.1303,,,,
2025-07-29 12:45:00 EST,6377.30,6372.82,30.5203,Bull Entry,-1.19,,
2025-07-29 12:50:00 EST,6372.84,6371.47,28.4061,Bull Entry,0.16,,
2025-07-29 12:55:00 EST,6371.46,6373.25,35.0771,,,,
2025-07-29 13:00:00 EST,6373.27,6376.57,45.6947,,,,
2025-07-29 13:05:00 EST,6376.60,6378.08,49.8880,,,,
2025-07-29 13:10:00 EST,6378.10,6374.87,42.1113,,,,
2025-07-29 13:15:00 EST,6374.82,6375.42,43.8000,,,,
2025-07-29 13:20:00 EST,6375.41,6376.84,48.1898,,,,
2025-07-29 13:25:00 EST,6376.86,6373.00,38.9371,,,,
2025-07-29 13:30:00 EST,6372.97,6373.47,40.5099,,,,
